Id,age,job,marital,education,default,Acc_balance,housing,loan,contact,day,month,duration,campaign,poutcome,deposit
1328,47,technician,married,tertiary,no,831,yes,no,unknown,5,may,316,3,unknown,no
1329,57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,unknown,no
1330,41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,unknown,no
1331,48,blue-collar,married,secondary,no,1,no,no,unknown,5,may,669,3,unknown,no
1332,42,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,425,2,unknown,no
1333,30,blue-collar,single,secondary,no,-457,yes,no,unknown,5,may,143,2,unknown,no
1334,58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,unknown,no
1335,45,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,313,3,unknown,no
1336,49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,4,unknown,no
1337,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,unknown,no
1338,53,technician,married,secondary,no,56,yes,yes,unknown,5,may,152,2,unknown,no
1339,51,admin.,single,secondary,yes,-2,no,no,unknown,5,may,402,3,unknown,no
1340,32,services,single,secondary,no,121,yes,no,unknown,5,may,213,2,unknown,no
1341,41,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,144,3,unknown,no
1342,43,management,divorced,secondary,no,693,yes,no,unknown,5,may,124,3,unknown,no
1343,40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,183,2,unknown,no
1344,50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,325,2,unknown,no
1345,34,management,married,tertiary,no,46,yes,no,unknown,5,may,39,4,unknown,no
1346,53,services,married,unknown,no,18,no,no,unknown,5,may,503,2,unknown,no
1347,45,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,unknown,no
1348,39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,680,2,unknown,no
1349,44,services,married,tertiary,no,510,yes,no,unknown,5,may,421,4,unknown,no
1350,55,management,married,tertiary,no,685,yes,no,unknown,5,may,174,3,unknown,no
1351,46,management,single,tertiary,no,187,yes,no,unknown,5,may,113,2,unknown,no
1352,45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,808,2,unknown,no
1353,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,unknown,no
1354,36,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,195,2,unknown,no
1355,59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,unknown,no
1356,31,admin.,single,secondary,no,12,yes,no,unknown,5,may,208,2,unknown,no
1357,44,blue-collar,single,secondary,no,34,yes,no,unknown,5,may,404,4,unknown,no
1358,33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,396,2,unknown,no
1359,40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,unknown,no
1360,46,admin.,single,tertiary,no,377,yes,no,unknown,5,may,98,2,unknown,no
1361,48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,unknown,no
1362,42,services,married,secondary,no,1263,yes,no,unknown,6,may,114,2,unknown,no
1363,27,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,unknown,no
1364,48,admin.,married,secondary,no,126,yes,yes,unknown,6,may,379,2,unknown,no
1365,59,admin.,married,secondary,no,230,yes,no,unknown,6,may,190,3,unknown,no
1366,46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,unknown,no
1367,38,admin.,divorced,secondary,no,308,yes,no,unknown,6,may,102,1,unknown,no
1368,43,management,divorced,tertiary,no,1,yes,no,unknown,6,may,306,1,unknown,no
1369,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,unknown,no
1370,23,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,unknown,no
1371,34,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,unknown,no
1372,38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,unknown,no
1373,37,blue-collar,married,secondary,no,1293,no,no,unknown,6,may,652,1,unknown,no
1374,25,admin.,single,secondary,no,122,yes,no,unknown,6,may,286,1,unknown,no
1375,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,unknown,no
1376,49,blue-collar,single,secondary,no,143,yes,no,unknown,6,may,83,1,unknown,no
1377,38,admin.,single,secondary,no,393,no,no,unknown,6,may,184,2,unknown,no
1378,43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,235,1,unknown,no
1379,33,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,unknown,no
1380,55,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,232,1,unknown,no
1381,38,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,133,1,unknown,no
1382,49,services,married,secondary,no,245,yes,yes,unknown,6,may,318,1,unknown,no
1383,40,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,unknown,no
1384,43,admin.,married,unknown,no,350,no,no,unknown,6,may,437,1,unknown,no
1385,38,blue-collar,married,secondary,no,20,yes,no,unknown,6,may,402,1,unknown,no
1386,58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,unknown,no
1387,57,technician,married,unknown,no,345,yes,no,unknown,6,may,125,1,unknown,no
1388,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,unknown,no
1389,56,management,married,tertiary,no,830,yes,yes,unknown,6,may,1201,1,unknown,yes
1390,58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,253,1,unknown,no
1391,60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1030,1,unknown,yes
1392,37,technician,married,tertiary,no,8730,yes,no,unknown,6,may,149,1,unknown,no
1393,46,technician,divorced,tertiary,no,477,yes,no,unknown,6,may,114,1,unknown,no
1394,27,admin.,married,secondary,no,4,yes,no,unknown,6,may,243,1,unknown,no
1395,43,blue-collar,married,secondary,no,1205,yes,no,unknown,6,may,769,2,unknown,no
1396,32,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,unknown,no
1397,40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,unknown,no
1398,38,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,unknown,no
1399,34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,199,1,unknown,no
1400,47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,152,1,unknown,no
1401,42,housemaid,married,primary,no,17,yes,no,unknown,6,may,124,1,unknown,no
1402,48,technician,married,secondary,no,141,yes,yes,unknown,6,may,424,1,unknown,no
1403,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,unknown,no
1404,50,services,married,secondary,no,206,yes,no,unknown,6,may,154,1,unknown,no
1405,52,technician,married,unknown,no,7,no,no,unknown,6,may,203,2,unknown,no
1406,50,management,married,tertiary,no,0,no,no,unknown,6,may,326,1,unknown,no
1407,58,retired,married,tertiary,no,0,no,no,unknown,6,may,393,1,unknown,no
1408,46,blue-collar,divorced,primary,no,1927,yes,no,unknown,6,may,241,3,unknown,no
1409,38,technician,married,secondary,no,284,yes,no,unknown,6,may,483,1,unknown,no
1410,46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,unknown,no
1411,32,services,single,secondary,no,406,yes,no,unknown,6,may,227,1,unknown,no
1412,51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,673,1,unknown,no
1413,39,admin.,single,secondary,no,-25,yes,no,unknown,6,may,576,1,unknown,no
1414,48,admin.,married,secondary,no,182,yes,no,unknown,6,may,180,2,unknown,no
1415,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,unknown,no
1416,34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,unknown,no
1417,40,technician,married,secondary,no,77,no,no,unknown,6,may,505,1,unknown,no
1418,43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,245,1,unknown,no
1419,52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,186,1,unknown,no
1420,33,technician,married,secondary,yes,72,yes,no,unknown,6,may,623,1,unknown,no
1421,49,management,single,tertiary,no,163,yes,no,unknown,6,may,496,3,unknown,no
1422,32,management,single,tertiary,no,151,yes,no,unknown,6,may,118,1,unknown,no
1423,39,admin.,single,secondary,no,113,yes,no,unknown,6,may,342,1,unknown,no
1424,40,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,225,1,unknown,no
1425,38,technician,single,tertiary,no,9,yes,no,unknown,6,may,185,3,unknown,no
1426,43,management,married,secondary,no,375,yes,no,unknown,6,may,196,2,unknown,no
1427,39,services,married,secondary,no,1142,yes,no,unknown,6,may,276,1,unknown,no
1428,54,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,76,1,unknown,no
1429,38,technician,single,tertiary,no,4325,yes,no,unknown,6,may,87,1,unknown,no
1430,40,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,195,1,unknown,no
1431,55,admin.,married,secondary,no,131,yes,no,unknown,6,may,744,1,unknown,no
1432,42,management,married,tertiary,no,1680,yes,no,unknown,6,may,765,1,unknown,no
1433,39,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,262,1,unknown,no
1434,40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,unknown,no
1435,32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,2,unknown,no
1436,55,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,unknown,no
1437,45,blue-collar,married,secondary,no,39,no,no,unknown,6,may,241,1,unknown,no
1438,35,management,single,tertiary,no,560,yes,no,unknown,6,may,181,1,unknown,no
1439,58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,unknown,no
1440,35,admin.,married,secondary,no,530,yes,no,unknown,6,may,149,1,unknown,no
1441,49,services,married,primary,no,61,yes,no,unknown,6,may,246,1,unknown,no
1442,34,technician,single,tertiary,no,242,yes,no,unknown,6,may,112,1,unknown,no
1443,36,blue-collar,married,secondary,no,139,yes,no,unknown,6,may,309,2,unknown,no
1444,24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,278,1,unknown,no
1445,34,technician,married,secondary,no,367,yes,no,unknown,6,may,140,1,unknown,no
1446,51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,unknown,no
1447,39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,unknown,yes
1448,50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,unknown,no
1449,32,services,single,secondary,no,310,yes,no,unknown,6,may,144,1,unknown,no
1450,42,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,238,1,unknown,no
1451,50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,unknown,no
1452,40,services,married,secondary,no,71,no,no,unknown,6,may,79,1,unknown,no
1453,46,management,divorced,unknown,no,2,yes,no,unknown,6,may,187,1,unknown,no
1454,37,management,married,tertiary,no,231,yes,yes,unknown,6,may,451,2,unknown,no
1455,34,blue-collar,married,secondary,no,270,yes,yes,unknown,6,may,159,1,unknown,no
1456,44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,409,1,unknown,no
1457,40,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,170,1,unknown,no
1458,37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,unknown,yes
1459,33,blue-collar,single,secondary,yes,-60,no,no,unknown,6,may,243,1,unknown,no
1460,35,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,unknown,no
1461,58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,unknown,no
1462,39,blue-collar,married,primary,no,0,yes,no,unknown,6,may,262,2,unknown,no
1463,43,blue-collar,married,secondary,no,-509,yes,no,unknown,6,may,124,1,unknown,no
1464,39,unemployed,married,primary,no,408,yes,no,unknown,6,may,53,1,unknown,no
1465,36,services,single,primary,no,58,yes,no,unknown,6,may,134,1,unknown,no
1466,57,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,unknown,no
1467,36,admin.,single,secondary,no,20,yes,no,unknown,6,may,186,1,unknown,no
1468,50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,unknown,no
1469,55,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,182,1,unknown,no
1470,44,self-employed,married,tertiary,no,292,yes,no,unknown,6,may,162,1,unknown,no
1471,44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,unknown,no
1472,39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,unknown,no
1473,46,blue-collar,married,unknown,no,1044,yes,no,unknown,6,may,43,1,unknown,no
1474,39,blue-collar,married,secondary,no,983,yes,no,unknown,6,may,97,1,unknown,no
1475,34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,unknown,yes
1476,40,blue-collar,married,primary,no,668,yes,no,unknown,6,may,283,2,unknown,no
1477,50,management,married,tertiary,no,964,yes,no,unknown,6,may,323,1,unknown,no
1478,31,management,single,secondary,no,301,yes,no,unknown,6,may,82,1,unknown,no
1479,37,admin.,single,secondary,no,140,yes,no,unknown,6,may,310,1,unknown,no
1480,39,management,single,secondary,no,1877,yes,no,unknown,6,may,185,1,unknown,no
1481,51,blue-collar,married,primary,no,1127,yes,no,unknown,6,may,47,1,unknown,no
1482,41,technician,married,secondary,no,871,yes,no,unknown,6,may,145,1,unknown,no
1483,41,technician,married,secondary,no,767,yes,yes,unknown,6,may,204,1,unknown,no
1484,43,blue-collar,married,secondary,no,0,no,no,unknown,6,may,187,1,unknown,no
1485,30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,unknown,no
1486,54,management,divorced,primary,no,0,no,no,unknown,6,may,472,1,unknown,no
1487,43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,448,1,unknown,no
1488,59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,unknown,no
1489,47,technician,married,unknown,no,178,yes,no,unknown,6,may,169,1,unknown,no
1490,40,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,288,1,unknown,no
1491,32,technician,married,secondary,no,0,yes,no,unknown,6,may,176,2,unknown,no
1492,29,blue-collar,married,secondary,no,1,yes,no,unknown,6,may,215,1,unknown,no
1493,36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,unknown,no
1494,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,unknown,no
1495,30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,188,2,unknown,no
1496,39,admin.,single,secondary,no,0,yes,no,unknown,6,may,174,2,unknown,no
1497,39,blue-collar,divorced,secondary,no,42,yes,no,unknown,6,may,226,2,unknown,no
1498,50,blue-collar,divorced,secondary,no,41,yes,no,unknown,6,may,190,1,unknown,no
1499,44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,may,111,2,unknown,no
1500,37,technician,single,secondary,no,17,yes,no,unknown,6,may,164,1,unknown,no
1501,46,admin.,married,primary,no,276,yes,yes,unknown,6,may,157,2,unknown,no
1502,32,technician,single,unknown,no,-170,no,no,unknown,6,may,46,1,unknown,no
1503,37,management,single,tertiary,no,230,yes,yes,unknown,6,may,374,1,unknown,no
1504,29,blue-collar,married,secondary,no,9,yes,no,unknown,6,may,349,1,unknown,no
1505,41,blue-collar,married,secondary,no,946,yes,no,unknown,6,may,325,1,unknown,no
1506,45,blue-collar,married,primary,no,1297,yes,no,unknown,6,may,233,2,unknown,no
1507,57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,unknown,no
1508,48,blue-collar,single,secondary,no,44,yes,no,unknown,6,may,153,1,unknown,no
1509,60,retired,married,secondary,yes,15,no,no,unknown,6,may,80,1,unknown,no
1510,26,admin.,single,secondary,no,712,yes,no,unknown,6,may,232,1,unknown,no
1511,58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,unknown,no
1512,34,admin.,married,secondary,no,507,yes,no,unknown,6,may,190,1,unknown,no
1513,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,unknown,yes
1514,41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,1,unknown,no
1515,50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,unknown,no
1516,49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198,3,unknown,no
1517,44,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,unknown,no
1518,44,blue-collar,married,primary,no,148,yes,no,unknown,6,may,211,1,unknown,no
1519,31,technician,married,secondary,no,17,yes,yes,unknown,6,may,120,1,unknown,no
1520,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,unknown,no
1521,46,management,single,unknown,no,1527,yes,no,unknown,6,may,269,1,unknown,no
1522,42,management,married,tertiary,no,744,no,no,unknown,6,may,157,1,unknown,no
1523,52,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,unknown,no
1524,29,management,single,tertiary,no,0,yes,no,unknown,6,may,211,1,unknown,no
1525,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,unknown,no
1526,43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371,2,unknown,no
1527,38,management,married,secondary,no,517,yes,no,unknown,6,may,288,2,unknown,no
1528,46,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,unknown,no
1529,48,management,divorced,unknown,no,549,yes,no,unknown,6,may,427,1,unknown,no
1530,30,admin.,divorced,secondary,no,83,yes,yes,unknown,6,may,310,1,unknown,no
1531,44,blue-collar,married,primary,no,213,no,no,unknown,6,may,158,1,unknown,no
1532,31,housemaid,married,primary,no,203,yes,no,unknown,6,may,604,3,unknown,no
1533,42,services,single,secondary,no,518,yes,no,unknown,6,may,198,1,unknown,no
1534,40,management,single,tertiary,no,3877,yes,no,unknown,6,may,145,1,unknown,no
1535,52,admin.,married,secondary,no,1236,yes,no,unknown,6,may,247,1,unknown,no
1536,45,blue-collar,divorced,secondary,no,756,yes,no,unknown,6,may,179,2,unknown,no
1537,48,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,73,1,unknown,no
1538,45,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,263,2,unknown,no
1539,34,blue-collar,married,unknown,no,245,yes,no,unknown,6,may,13,1,unknown,no
1540,34,blue-collar,married,primary,no,-144,yes,no,unknown,6,may,79,2,unknown,no
1541,46,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,416,1,unknown,no
1542,49,services,divorced,secondary,no,505,yes,no,unknown,6,may,162,1,unknown,no
1543,50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,unknown,no
1544,34,admin.,single,secondary,no,0,yes,no,unknown,6,may,150,1,unknown,no
1545,40,unemployed,single,secondary,no,11,yes,no,unknown,6,may,43,1,unknown,no
1546,36,admin.,married,secondary,no,639,yes,no,unknown,6,may,191,1,unknown,no
1547,59,blue-collar,divorced,unknown,no,124,yes,no,unknown,6,may,26,1,unknown,no
1548,45,blue-collar,married,secondary,no,82,yes,no,unknown,6,may,250,1,unknown,no
1549,36,self-employed,married,tertiary,no,107,yes,no,unknown,6,may,146,1,unknown,no
1550,56,services,married,secondary,no,473,yes,no,unknown,6,may,416,1,unknown,no
1551,42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121,2,unknown,no
1552,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,unknown,no
1553,30,student,single,tertiary,no,34,yes,no,unknown,6,may,289,1,unknown,no
